Order ID,Order Date,Ship Date,Customer ID,Region,Segment,Category,Sub-Category,Quantity,Unit Price,Sales,Discount,Profit,Year,Month,Ship Delay Days,Profit Margin %
ORD100175,09-07-2020,12-07-2020,CUST1378,South,Consumer,Office Supplies,Pens,9,39.79,358.11,0.2,-5.8,2020,01-07-2020,3,-1.619614085
ORD100176,24-09-2020,27-09-2020,CUST1394,South,Corporate,Furniture,Chairs,3,46.75,140.25,0.05,10.3,2020,01-09-2020,3,7.34402852
ORD100177,15-05-2019,17-05-2019,CUST1132,South,Consumer,Technology,Accessories,4,103.51,414.04,0,82.23,2019,01-05-2019,2,19.86039996
ORD100178,25-01-2023,27-01-2023,CUST1106,Central,Consumer,Office Supplies,Pens,5,32.15,160.75,0.05,25.24,2023,01-01-2023,2,15.70139969
ORD100179,16-02-2021,22-02-2021,CUST1333,East,Corporate,Furniture,Furnishings,2,17.14,34.28,0.2,0.88,2021,01-02-2021,6,2.567094516
ORD100180,29-03-2019,30-03-2019,CUST1034,West,Home Office,Office Supplies,Pens,6,19.64,117.84,0.15,8.01,2019,01-03-2019,1,6.797352342
ORD100181,20-04-2021,24-04-2021,CUST1216,West,Corporate,Office Supplies,Paper,2,14.71,29.42,0,1.53,2021,01-04-2021,4,5.200543848
ORD100182,07-09-2022,09-09-2022,CUST1293,Central,Home Office,Technology,Phones,4,50.69,202.76,0,38.02,2022,01-09-2022,2,18.75123298
ORD100183,16-06-2020,18-06-2020,CUST1357,East,Corporate,Technology,Accessories,5,75.89,379.45,0,76.02,2020,01-06-2020,2,20.03426011
ORD100184,23-06-2020,27-06-2020,CUST1344,Central,Consumer,Office Supplies,Paper,4,31.07,124.28,0.05,7.84,2020,01-06-2020,4,6.308336015
ORD100185,03-08-2019,06-08-2019,CUST1219,East,Corporate,Office Supplies,Labels,2,9.43,18.86,0.1,-0.51,2019,01-08-2019,3,-2.704135737
ORD100186,11-01-2024,17-01-2024,CUST1101,South,Consumer,Technology,Phones,3,103.9,311.7,0.15,30.78,2024,01-01-2024,6,9.874879692
ORD100187,27-06-2019,30-06-2019,CUST1309,South,Corporate,Technology,Copiers,7,28.88,202.16,0,48.65,2019,01-06-2019,3,24.06509695
ORD100188,07-09-2019,10-09-2019,CUST1496,South,Corporate,Furniture,Furnishings,3,95.68,287.04,0.1,0.69,2019,01-09-2019,3,0.240384615
ORD100189,22-12-2023,26-12-2023,CUST1453,Central,Corporate,Office Supplies,Binders,5,15.58,77.9,0,15.25,2023,01-12-2023,4,19.57637997
ORD100190,31-05-2020,02-06-2020,CUST1342,South,Home Office,Office Supplies,Pens,6,46.2,277.2,0.15,3.42,2020,01-05-2020,2,1.233766234
ORD100191,22-04-2022,26-04-2022,CUST1398,East,Corporate,Technology,Computers,9,32.53,292.77,0,50.9,2022,01-04-2022,4,17.3856611
ORD100192,30-05-2021,01-06-2021,CUST1333,South,Consumer,Office Supplies,Paper,4,22.82,91.28,0.1,10.4,2021,01-05-2021,2,11.39351446
ORD100193,22-06-2023,25-06-2023,CUST1419,Central,Consumer,Office Supplies,Binders,2,24.65,49.3,0.2,0.33,2023,01-06-2023,3,0.669371197
ORD100194,10-11-2021,13-11-2021,CUST1038,South,Consumer,Office Supplies,Paper,7,49.96,349.72,0,45.28,2021,01-11-2021,3,12.94750086
ORD100195,17-01-2020,20-01-2020,CUST1309,West,Consumer,Office Supplies,Pens,1,31.08,31.08,0.15,12.32,2020,01-01-2020,3,39.63963964
ORD100196,12-09-2022,13-09-2022,CUST1405,Central,Home Office,Technology,Computers,6,181.84,1091.04,0.1,150.68,2022,01-09-2022,1,13.81067605
ORD100197,30-07-2019,02-08-2019,CUST1169,Central,Consumer,Furniture,Bookcases,8,42.67,341.36,0.15,-10.96,2019,01-07-2019,3,-3.210686665
ORD100198,21-05-2021,24-05-2021,CUST1166,West,Corporate,Office Supplies,Labels,9,21.58,194.22,0.05,21.39,2021,01-05-2021,3,11.0132839
ORD100199,14-02-2023,16-02-2023,CUST1482,West,Corporate,Office Supplies,Pens,2,110.72,221.44,0.15,16.1,2023,01-02-2023,2,7.270592486
ORD100200,18-04-2019,20-04-2019,CUST1454,East,Consumer,Technology,Copiers,9,138.38,1245.42,0.2,108.06,2019,01-04-2019,2,8.67659103
ORD100201,19-06-2022,22-06-2022,CUST1322,East,Consumer,Furniture,Bookcases,6,98.34,590.04,0,49.27,2022,01-06-2022,3,8.350281337
ORD100202,30-06-2023,30-06-2023,CUST1279,East,Corporate,Office Supplies,Binders,3,53.96,161.88,0,14.2,2023,01-06-2023,0,8.771929825
ORD100203,21-03-2023,26-03-2023,CUST1352,West,Consumer,Office Supplies,Pens,6,11.46,68.76,0.2,0.99,2023,01-03-2023,5,1.439790576
ORD100204,21-08-2022,22-08-2022,CUST1004,East,Consumer,Technology,Phones,5,105.25,526.25,0.15,65.67,2022,01-08-2022,1,12.47885986
ORD100205,23-07-2019,26-07-2019,CUST1129,South,Corporate,Technology,Copiers,7,20.02,140.14,0.1,26.27,2019,01-07-2019,3,18.74554017
ORD100206,16-12-2023,20-12-2023,CUST1452,East,Consumer,Office Supplies,Paper,9,1.07,9.63,0,7.1,2023,01-12-2023,4,73.72793354
ORD100207,06-03-2022,08-03-2022,CUST1399,Central,Consumer,Technology,Computers,8,58.64,469.12,0.1,72.71,2022,01-03-2022,2,15.49923261
ORD100208,13-08-2019,18-08-2019,CUST1453,West,Corporate,Office Supplies,Pens,6,19.68,118.08,0.05,12.17,2019,01-08-2019,5,10.30657182
ORD100209,31-03-2022,04-04-2022,CUST1480,South,Corporate,Office Supplies,Binders,7,19.44,136.08,0,22.99,2022,01-03-2022,4,16.89447384
ORD100210,13-06-2020,15-06-2020,CUST1330,Central,Consumer,Office Supplies,Paper,3,32.13,96.39,0.2,10.76,2020,01-06-2020,2,11.16298371
ORD100211,23-06-2019,29-06-2019,CUST1238,East,Home Office,Office Supplies,Labels,1,15.27,15.27,0.15,0.95,2019,01-06-2019,6,6.22134905
ORD100212,25-10-2023,31-10-2023,CUST1404,Central,Consumer,Technology,Computers,3,101.46,304.38,0,65.37,2023,01-10-2023,6,21.47644392
ORD100213,23-08-2022,27-08-2022,CUST1309,Central,Consumer,Office Supplies,Labels,1,11,11,0,-2.77,2022,01-08-2022,4,-25.18181818
ORD100214,23-09-2021,26-09-2021,CUST1424,East,Consumer,Office Supplies,Labels,6,2.87,17.22,0.05,6.51,2021,01-09-2021,3,37.80487805
ORD100215,22-10-2022,23-10-2022,CUST1024,East,Consumer,Office Supplies,Paper,4,21.67,86.68,0,15.25,2022,01-10-2022,1,17.59344716
ORD100216,13-12-2024,17-12-2024,CUST1042,Central,Corporate,Technology,Copiers,2,41.34,82.68,0.2,4.53,2024,01-12-2024,4,5.478955007
ORD100217,27-08-2020,28-08-2020,CUST1265,Central,Consumer,Office Supplies,Paper,9,17.95,161.55,0.15,6.53,2020,01-08-2020,1,4.042092232
ORD100218,18-09-2020,20-09-2020,CUST1328,West,Home Office,Technology,Phones,3,101.94,305.82,0.2,29.08,2020,01-09-2020,2,9.508861422
ORD100219,16-07-2024,19-07-2024,CUST1379,Central,Home Office,Technology,Computers,4,99.63,398.52,0.2,37.02,2024,01-07-2024,3,9.289370671
ORD100220,18-07-2022,23-07-2022,CUST1154,South,Consumer,Office Supplies,Binders,6,33.66,201.96,0.05,14.38,2022,01-07-2022,5,7.120221826
ORD100221,30-01-2022,31-01-2022,CUST1385,East,Consumer,Technology,Copiers,5,58.15,290.75,0.1,38.75,2022,01-01-2022,1,13.32760103
ORD100222,04-06-2019,06-06-2019,CUST1241,East,Corporate,Office Supplies,Pens,5,7.11,35.55,0,6.44,2019,01-06-2019,2,18.11533052
ORD100223,07-09-2024,10-09-2024,CUST1116,South,Home Office,Office Supplies,Binders,4,3.58,14.32,0.15,-2.34,2024,01-09-2024,3,-16.34078212
ORD100224,10-02-2021,16-02-2021,CUST1191,West,Home Office,Office Supplies,Labels,1,30.6,30.6,0.1,1,2021,01-02-2021,6,3.267973856
ORD100225,28-02-2020,01-03-2020,CUST1241,East,Consumer,Furniture,Bookcases,8,116.29,930.32,0,77.45,2020,01-02-2020,2,8.325092441
ORD100226,10-06-2019,14-06-2019,CUST1343,South,Consumer,Office Supplies,Labels,3,12.17,36.51,0.15,1.47,2019,01-06-2019,4,4.026294166
ORD100227,12-10-2020,12-10-2020,CUST1086,South,Consumer,Office Supplies,Pens,1,20.1,20.1,0.05,-4.69,2020,01-10-2020,0,-23.33333333
ORD100228,03-08-2019,07-08-2019,CUST1490,East,Consumer,Technology,Copiers,5,130.21,651.05,0.15,70.67,2019,01-08-2019,4,10.85477306
ORD100229,03-05-2023,04-05-2023,CUST1110,Central,Consumer,Office Supplies,Paper,1,51.84,51.84,0.2,3.78,2023,01-05-2023,1,7.291666667
ORD100230,02-08-2020,04-08-2020,CUST1048,South,Consumer,Furniture,Bookcases,4,83.13,332.52,0.2,-16.08,2020,01-08-2020,2,-4.83579935
ORD100231,14-12-2019,16-12-2019,CUST1369,Central,Corporate,Office Supplies,Labels,5,9.08,45.4,0.2,5.34,2019,01-12-2019,2,11.76211454
ORD100232,26-11-2024,29-11-2024,CUST1287,Central,Consumer,Office Supplies,Labels,2,2.6,5.2,0.05,4.66,2024,01-11-2024,3,89.61538462
ORD100233,08-01-2021,11-01-2021,CUST1123,South,Consumer,Furniture,Bookcases,9,9.54,85.86,0,10.67,2021,01-01-2021,3,12.42720708
ORD100234,26-09-2020,29-09-2020,CUST1404,East,Corporate,Office Supplies,Binders,3,36.5,109.5,0.15,-2.39,2020,01-09-2020,3,-2.182648402
ORD100235,20-06-2020,24-06-2020,CUST1125,West,Consumer,Technology,Accessories,8,94.9,759.2,0.2,52.74,2020,01-06-2020,4,6.946786091
ORD100236,09-11-2020,10-11-2020,CUST1255,South,Consumer,Technology,Phones,6,46.86,281.16,0.2,17.95,2020,01-11-2020,1,6.384265187
ORD100237,30-08-2021,01-09-2021,CUST1212,South,Consumer,Furniture,Bookcases,4,8.86,35.44,0,-0.1,2021,01-08-2021,2,-0.282167043
ORD100238,21-06-2022,27-06-2022,CUST1018,West,Consumer,Furniture,Furnishings,7,60.13,420.91,0.15,-6.11,2022,01-06-2022,6,-1.451616735
ORD100239,10-12-2023,13-12-2023,CUST1143,South,Consumer,Technology,Copiers,8,113.14,905.12,0.1,131.35,2023,01-12-2023,3,14.51188793
ORD100240,25-10-2020,27-10-2020,CUST1361,Central,Consumer,Furniture,Tables,2,40.43,80.86,0.1,8.62,2020,01-10-2020,2,10.66040069
ORD100241,01-03-2023,04-03-2023,CUST1012,East,Consumer,Technology,Phones,9,74.64,671.76,0,134.28,2023,01-03-2023,3,19.98928189
ORD100242,22-01-2022,23-01-2022,CUST1208,South,Consumer,Office Supplies,Paper,9,7.16,64.44,0,5.64,2022,01-01-2022,1,8.752327747
ORD100243,22-01-2024,23-01-2024,CUST1069,South,Consumer,Furniture,Chairs,8,12.85,102.8,0.15,-1.06,2024,01-01-2024,1,-1.031128405
ORD100244,12-03-2023,15-03-2023,CUST1153,Central,Consumer,Office Supplies,Binders,5,3.76,18.8,0.05,3.75,2023,01-03-2023,3,19.94680851
ORD100245,10-02-2020,15-02-2020,CUST1185,West,Consumer,Furniture,Bookcases,7,20.23,141.61,0.05,6.53,2020,01-02-2020,5,4.611256267
ORD100246,19-04-2024,22-04-2024,CUST1402,South,Consumer,Technology,Accessories,1,40.31,40.31,0,6.13,2024,01-04-2024,3,15.20714463
ORD100247,21-11-2019,26-11-2019,CUST1172,West,Consumer,Office Supplies,Paper,4,26.45,105.8,0.2,2.9,2019,01-11-2019,5,2.741020794
ORD100248,01-12-2024,03-12-2024,CUST1475,West,Consumer,Office Supplies,Pens,9,19.59,176.31,0,18.27,2024,01-12-2024,2,10.36242981
ORD100249,03-09-2021,06-09-2021,CUST1197,East,Consumer,Office Supplies,Labels,7,87.38,611.66,0.1,28.98,2021,01-09-2021,3,4.737926299
ORD100250,09-03-2019,11-03-2019,CUST1460,West,Consumer,Technology,Accessories,1,147.48,147.48,0,21.13,2019,01-03-2019,2,14.32736642
ORD100251,16-12-2022,19-12-2022,CUST1034,West,Corporate,Office Supplies,Labels,3,15.65,46.95,0,16.75,2022,01-12-2022,3,35.67625133
ORD100252,14-11-2024,19-11-2024,CUST1294,East,Consumer,Furniture,Chairs,2,34,68,0.1,0.63,2024,01-11-2024,5,0.926470588
ORD100253,28-06-2019,28-06-2019,CUST1296,Central,Corporate,Technology,Copiers,6,61.43,368.58,0.05,64.39,2019,01-06-2019,0,17.46974877
ORD100254,04-10-2019,07-10-2019,CUST1407,Central,Consumer,Office Supplies,Binders,6,23.12,138.72,0.05,16.62,2019,01-10-2019,3,11.98096886
ORD100255,18-10-2022,21-10-2022,CUST1105,South,Home Office,Furniture,Tables,9,8.96,80.64,0.1,1.68,2022,01-10-2022,3,2.083333333
ORD100256,16-01-2021,18-01-2021,CUST1195,South,Consumer,Furniture,Chairs,2,40.51,81.02,0,11.61,2021,01-01-2021,2,14.32979511
ORD100257,29-06-2019,30-06-2019,CUST1247,Central,Home Office,Technology,Phones,4,126.39,505.56,0.15,57.5,2019,01-06-2019,1,11.37352639
ORD100258,20-06-2023,24-06-2023,CUST1086,Central,Consumer,Furniture,Furnishings,5,23.33,116.65,0.2,-16.74,2023,01-06-2023,4,-14.35062152
ORD100259,21-02-2021,24-02-2021,CUST1177,Central,Consumer,Office Supplies,Binders,5,17.38,86.9,0.05,11.87,2021,01-02-2021,3,13.6593786
ORD100260,25-11-2023,28-11-2023,CUST1353,South,Consumer,Furniture,Furnishings,9,39.57,356.13,0,21.34,2023,01-11-2023,3,5.992193862
ORD100261,25-07-2024,29-07-2024,CUST1021,Central,Corporate,Technology,Copiers,9,62.06,558.54,0.2,34.63,2024,01-07-2024,4,6.2000931
ORD100262,05-10-2023,08-10-2023,CUST1423,Central,Consumer,Office Supplies,Paper,6,4.68,28.08,0,-3.5,2023,01-10-2023,3,-12.46438746
ORD100263,05-09-2022,06-09-2022,CUST1447,South,Corporate,Technology,Copiers,7,85.14,595.98,0.1,78.11,2022,01-09-2022,1,13.1061445
ORD100264,13-11-2020,15-11-2020,CUST1231,South,Consumer,Technology,Copiers,5,41.04,205.2,0.05,32.59,2020,01-11-2020,2,15.88206628
ORD100265,17-11-2023,22-11-2023,CUST1247,East,Corporate,Office Supplies,Binders,3,15.33,45.99,0.1,-1.65,2023,01-11-2023,5,-3.587736464
ORD100266,28-01-2023,30-01-2023,CUST1088,East,Consumer,Technology,Accessories,2,74.91,149.82,0.15,20.87,2023,01-01-2023,2,13.93004939
ORD100267,30-11-2023,01-12-2023,CUST1007,West,Corporate,Office Supplies,Binders,8,62.83,502.64,0.05,48.77,2023,01-11-2023,1,9.702769378
ORD100268,23-01-2023,26-01-2023,CUST1237,West,Corporate,Office Supplies,Binders,8,98.38,787.04,0.05,65.52,2023,01-01-2023,3,8.324862777
ORD100269,04-03-2023,07-03-2023,CUST1282,West,Consumer,Office Supplies,Binders,2,13.09,26.18,0.1,7.99,2023,01-03-2023,3,30.51948052
ORD100270,11-07-2022,12-07-2022,CUST1007,East,Consumer,Technology,Accessories,5,111.27,556.35,0,108.43,2022,01-07-2022,1,19.48952997
ORD100271,06-08-2024,10-08-2024,CUST1394,Central,Corporate,Technology,Phones,7,76.81,537.67,0.2,40.75,2024,01-08-2024,4,7.57899827
ORD100272,02-01-2024,07-01-2024,CUST1246,South,Consumer,Office Supplies,Pens,5,59.5,297.5,0,22.75,2024,01-01-2024,5,7.647058824
ORD100273,31-10-2019,03-11-2019,CUST1188,East,Corporate,Technology,Computers,9,86.74,780.66,0.05,126.12,2019,01-10-2019,3,16.15556068
ORD100274,24-11-2022,28-11-2022,CUST1212,Central,Home Office,Technology,Copiers,8,131.88,1055.04,0.2,84.52,2022,01-11-2022,4,8.01107067
ORD100275,14-12-2020,16-12-2020,CUST1247,East,Home Office,Technology,Accessories,1,57.39,57.39,0,13.53,2020,01-12-2020,2,23.57553581
ORD100276,27-08-2021,31-08-2021,CUST1149,Central,Consumer,Technology,Phones,1,75.88,75.88,0.05,6.77,2021,01-08-2021,4,8.921982077
ORD100277,29-03-2024,02-04-2024,CUST1423,East,Consumer,Furniture,Tables,8,13.92,111.36,0.1,-0.39,2024,01-03-2024,4,-0.350215517
ORD100278,14-05-2024,19-05-2024,CUST1190,East,Consumer,Technology,Computers,5,100.56,502.8,0.05,84.58,2024,01-05-2024,5,16.82179793
ORD100279,31-10-2019,07-11-2019,CUST1090,West,Home Office,Office Supplies,Pens,2,56.2,112.4,0.15,14.76,2019,01-10-2019,7,13.1316726
ORD100280,15-01-2021,19-01-2021,CUST1083,South,Consumer,Technology,Accessories,1,71.13,71.13,0,12.12,2021,01-01-2021,4,17.03922396
ORD100281,23-05-2020,28-05-2020,CUST1326,West,Consumer,Technology,Copiers,9,115.55,1039.95,0.2,85.83,2020,01-05-2020,5,8.253281408
ORD100282,12-07-2021,14-07-2021,CUST1421,East,Consumer,Office Supplies,Pens,5,24.43,122.15,0.2,-0.46,2021,01-07-2021,2,-0.376586165
ORD100283,29-01-2022,30-01-2022,CUST1375,East,Consumer,Office Supplies,Pens,4,44,176,0,29.2,2022,01-01-2022,1,16.59090909
ORD100284,23-09-2020,26-09-2020,CUST1067,East,Corporate,Office Supplies,Pens,8,2.28,18.24,0,-1.78,2020,01-09-2020,3,-9.75877193
ORD100285,29-11-2019,04-12-2019,CUST1267,West,Corporate,Office Supplies,Pens,3,46.09,138.27,0.1,11.72,2019,01-11-2019,5,8.476169813
ORD100286,05-05-2019,08-05-2019,CUST1171,Central,Consumer,Technology,Copiers,1,87.26,87.26,0.2,-1.57,2019,01-05-2019,3,-1.79922072
ORD100287,22-07-2023,22-07-2023,CUST1034,East,Consumer,Office Supplies,Binders,1,32.82,32.82,0.1,2.52,2023,01-07-2023,0,7.678244973
ORD100288,06-06-2024,08-06-2024,CUST1020,West,Consumer,Technology,Copiers,3,137.29,411.87,0.2,34.31,2024,01-06-2024,2,8.330298395
ORD100289,31-07-2022,03-08-2022,CUST1075,South,Consumer,Technology,Copiers,3,96.97,290.91,0.05,48.74,2022,01-07-2022,3,16.75432264
ORD100290,10-10-2024,14-10-2024,CUST1152,West,Consumer,Technology,Copiers,2,62.42,124.84,0.05,32.26,2024,01-10-2024,4,25.84107658
ORD100291,16-01-2024,16-01-2024,CUST1135,East,Consumer,Office Supplies,Binders,3,3.19,9.57,0.1,10.91,2024,01-01-2024,0,114.0020899
ORD100292,09-09-2023,11-09-2023,CUST1311,Central,Home Office,Office Supplies,Paper,1,3.8,3.8,0.2,-0.03,2023,01-09-2023,2,-0.789473684
ORD100293,04-07-2022,04-07-2022,CUST1189,South,Home Office,Office Supplies,Paper,8,55.38,443.04,0.1,29.47,2022,01-07-2022,0,6.651769592
ORD100294,04-08-2024,08-08-2024,CUST1036,East,Consumer,Furniture,Furnishings,1,5.45,5.45,0.1,-1.23,2024,01-08-2024,4,-22.56880734
ORD100295,01-09-2024,07-09-2024,CUST1045,West,Consumer,Technology,Accessories,1,139.22,139.22,0,31.39,2024,01-09-2024,6,22.54704784
ORD100296,27-07-2019,31-07-2019,CUST1089,Central,Consumer,Office Supplies,Labels,7,44.43,311.01,0,34.65,2019,01-07-2019,4,11.14112086
ORD100297,01-11-2023,01-11-2023,CUST1339,Central,Corporate,Office Supplies,Pens,2,44.75,89.5,0.05,14.08,2023,01-11-2023,0,15.73184358
ORD100298,05-07-2019,07-07-2019,CUST1238,Central,Consumer,Office Supplies,Paper,8,6.75,54,0,6.1,2019,01-07-2019,2,11.2962963
ORD100299,02-05-2023,03-05-2023,CUST1422,East,Consumer,Technology,Copiers,2,129.06,258.12,0,45.84,2023,01-05-2023,1,17.75918178
ORD100300,02-06-2023,04-06-2023,CUST1209,Central,Corporate,Office Supplies,Pens,3,20.27,60.81,0,3.5,2023,01-06-2023,2,5.755632297
ORD100301,16-09-2024,20-09-2024,CUST1399,East,Consumer,Office Supplies,Binders,8,34.35,274.8,0.2,-4.59,2024,01-09-2024,4,-1.670305677
ORD100302,26-09-2022,28-09-2022,CUST1462,West,Corporate,Furniture,Furnishings,5,36.39,181.95,0.15,3.32,2022,01-09-2022,2,1.824677109
ORD100303,26-07-2020,31-07-2020,CUST1098,West,Consumer,Office Supplies,Pens,7,56.72,397.04,0.15,11.25,2020,01-07-2020,5,2.833467661
ORD100304,10-05-2022,13-05-2022,CUST1171,Central,Consumer,Technology,Computers,9,7.23,65.07,0,16.48,2022,01-05-2022,3,25.32657138
ORD100305,17-02-2023,22-02-2023,CUST1439,South,Consumer,Office Supplies,Binders,5,4.17,20.85,0.2,-0.65,2023,01-02-2023,5,-3.117505995
ORD100306,20-04-2019,24-04-2019,CUST1418,West,Corporate,Technology,Copiers,1,128.88,128.88,0.15,13.62,2019,01-04-2019,4,10.5679702
ORD100307,21-05-2024,23-05-2024,CUST1112,West,Corporate,Office Supplies,Labels,2,6.95,13.9,0,1.74,2024,01-05-2024,2,12.51798561
ORD100308,10-05-2019,13-05-2019,CUST1362,West,Consumer,Technology,Phones,3,7.85,23.55,0.05,5.78,2019,01-05-2019,3,24.54352442
ORD100309,12-09-2023,15-09-2023,CUST1086,South,Consumer,Office Supplies,Paper,6,58.92,353.52,0.15,8.76,2023,01-09-2023,3,2.477936185
ORD100310,15-04-2024,19-04-2024,CUST1495,West,Consumer,Furniture,Chairs,6,17.76,106.56,0.15,-1.78,2024,01-04-2024,4,-1.67042042
ORD100311,24-08-2022,29-08-2022,CUST1415,South,Consumer,Furniture,Furnishings,3,31.22,93.66,0,14.1,2022,01-08-2022,5,15.05445227
ORD100312,26-02-2024,01-03-2024,CUST1446,Central,Corporate,Furniture,Bookcases,8,9.12,72.96,0.2,-5.74,2024,01-02-2024,4,-7.867324561
ORD100313,18-12-2021,22-12-2021,CUST1274,West,Consumer,Technology,Accessories,5,52.25,261.25,0.05,42.14,2021,01-12-2021,4,16.13014354
ORD100314,10-07-2021,14-07-2021,CUST1353,Central,Corporate,Furniture,Bookcases,6,73.43,440.58,0.2,-18.11,2021,01-07-2021,4,-4.110490717
ORD100315,25-06-2024,27-06-2024,CUST1464,Central,Consumer,Office Supplies,Pens,8,36.86,294.88,0.15,10.69,2024,01-06-2024,2,3.625203473
ORD100316,05-04-2023,09-04-2023,CUST1351,Central,Home Office,Furniture,Furnishings,6,40.92,245.52,0,13.33,2023,01-04-2023,4,5.429292929
ORD100317,04-04-2022,06-04-2022,CUST1398,Central,Home Office,Office Supplies,Binders,9,66.51,598.59,0.2,4.16,2022,01-04-2022,2,0.694966505
ORD100318,16-11-2021,22-11-2021,CUST1328,West,Corporate,Technology,Accessories,8,72.2,577.6,0.05,92.52,2021,01-11-2021,6,16.01800554
ORD100319,17-01-2022,19-01-2022,CUST1293,West,Consumer,Office Supplies,Paper,3,35.74,107.22,0.15,17.92,2022,01-01-2022,2,16.71329976
ORD100320,13-07-2021,15-07-2021,CUST1479,East,Consumer,Technology,Phones,6,124.96,749.76,0.2,55.24,2021,01-07-2021,2,7.367690994
ORD100321,18-04-2024,20-04-2024,CUST1463,East,Home Office,Office Supplies,Paper,2,60.57,121.14,0,18.88,2024,01-04-2024,2,15.58527324
ORD100322,25-07-2023,30-07-2023,CUST1029,South,Corporate,Technology,Computers,7,75.05,525.35,0.05,91.09,2023,01-07-2023,5,17.33891691
ORD100323,08-08-2022,09-08-2022,CUST1140,East,Corporate,Office Supplies,Binders,8,19.22,153.76,0,17.73,2022,01-08-2022,1,11.53095734
ORD100324,31-12-2024,02-01-2025,CUST1289,West,Consumer,Technology,Phones,4,52.99,211.96,0,43.11,2024,01-12-2024,2,20.33874316
ORD100325,29-05-2019,30-05-2019,CUST1187,South,Consumer,Furniture,Furnishings,2,45.62,91.24,0.2,-7.61,2019,01-05-2019,1,-8.34064007
ORD100326,31-03-2022,02-04-2022,CUST1357,Central,Consumer,Furniture,Chairs,2,23.55,47.1,0,7.32,2022,01-03-2022,2,15.54140127
ORD100327,04-10-2022,06-10-2022,CUST1391,West,Home Office,Office Supplies,Labels,7,5.8,40.6,0.1,-1.07,2022,01-10-2022,2,-2.63546798
ORD100328,22-01-2022,25-01-2022,CUST1232,Central,Consumer,Office Supplies,Binders,5,71.25,356.25,0.1,23.77,2022,01-01-2022,3,6.672280702
ORD100329,19-11-2021,23-11-2021,CUST1053,Central,Corporate,Technology,Phones,4,97.01,388.04,0.15,31.59,2021,01-11-2021,4,8.140913308
ORD100330,02-03-2021,04-03-2021,CUST1334,South,Consumer,Office Supplies,Labels,6,28.29,169.74,0,19.53,2021,01-03-2021,2,11.50583245
ORD100331,30-06-2023,03-07-2023,CUST1289,West,Consumer,Technology,Accessories,2,102.25,204.5,0,36.84,2023,01-06-2023,3,18.01466993
ORD100332,28-01-2019,30-01-2019,CUST1240,South,Corporate,Office Supplies,Paper,2,50.2,100.4,0.05,14.2,2019,01-01-2019,2,14.14342629
ORD100333,21-05-2022,23-05-2022,CUST1324,Central,Corporate,Technology,Phones,9,73.22,658.98,0.2,51.97,2022,01-05-2022,2,7.886430544
ORD100334,25-08-2021,31-08-2021,CUST1055,South,Consumer,Office Supplies,Binders,3,22.61,67.83,0.1,6.98,2021,01-08-2021,6,10.29043196
ORD100335,20-08-2024,24-08-2024,CUST1022,East,Corporate,Furniture,Bookcases,5,68.62,343.1,0.05,10.97,2024,01-08-2024,4,3.197318566
ORD100336,14-02-2023,19-02-2023,CUST1466,West,Consumer,Technology,Accessories,3,62.48,187.44,0.1,25.54,2023,01-02-2023,5,13.62569356
ORD100337,11-03-2023,15-03-2023,CUST1145,West,Corporate,Office Supplies,Labels,3,8.33,24.99,0.2,0.74,2023,01-03-2023,4,2.961184474
